"corpus","sequence_length","n_sequences","ngram","biphone","method","freq"
"CMU",10,5178,"biphone","N-HH","type",31
"CMU",10,5178,"biphone","NG-HH","type",3
"CMU",10,5178,"biphone","P-HH","type",1
"CMU",10,5178,"biphone","R-HH","type",1
"CMU",10,5178,"biphone","S-HH","type",9
"CMU",10,5178,"biphone","SH-HH","type",0
"CMU",10,5178,"biphone","T-HH","type",4
"CMU",10,5178,"biphone","TH-HH","type",1
"CMU",10,5178,"biphone","V-HH","type",0
"CMU",10,5178,"biphone","W-HH","type",0
"CMU",10,5178,"biphone","Y-HH","type",0
"CMU",10,5178,"biphone","Z-HH","type",0
"CMU",10,5178,"biphone","ZH-HH","type",0
"CMU",10,5178,"biphone","Q-HH","type",0
"CMU",10,5178,"biphone","AA-JH","type",21
"CMU",10,5178,"biphone","AE-JH","type",15
"CMU",10,5178,"biphone","AH-JH","type",71
"CMU",10,5178,"biphone","AO-JH","type",3
"CMU",10,5178,"biphone","AW-JH","type",0
"CMU",10,5178,"biphone","AY-JH","type",4
"CMU",10,5178,"biphone","EH-JH","type",27
"CMU",10,5178,"biphone","ER-JH","type",10
"CMU",10,5178,"biphone","EY-JH","type",8
"CMU",10,5178,"biphone","IH-JH","type",52
"CMU",10,5178,"biphone","IY-JH","type",12
"CMU",10,5178,"biphone","OW-JH","type",4
"CMU",10,5178,"biphone","OY-JH","type",0
"CMU",10,5178,"biphone","UH-JH","type",0
"CMU",10,5178,"biphone","UW-JH","type",5
"CMU",10,5178,"biphone","AX-JH","type",0
"CMU",10,5178,"biphone","AXR-JH","type",0
"CMU",10,5178,"biphone","IX-JH","type",0
"CMU",10,5178,"biphone","UX-JH","type",0
"CMU",10,5178,"biphone","B-JH","type",2
"CMU",10,5178,"biphone","CH-JH","type",0
"CMU",10,5178,"biphone","D-JH","type",0
"CMU",10,5178,"biphone","DH-JH","type",0
"CMU",10,5178,"biphone","F-JH","type",0
"CMU",10,5178,"biphone","G-JH","type",0
"CMU",10,5178,"biphone","HH-JH","type",0
"CMU",10,5178,"biphone","JH-JH","type",0
"CMU",10,5178,"biphone","K-JH","type",2
"CMU",10,5178,"biphone","L-JH","type",1
"CMU",10,5178,"biphone","M-JH","type",0
"CMU",10,5178,"biphone","N-JH","type",33
"CMU",10,5178,"biphone","NG-JH","type",0
"CMU",10,5178,"biphone","P-JH","type",0
"CMU",10,5178,"biphone","R-JH","type",10
"CMU",10,5178,"biphone","S-JH","type",3
"CMU",10,5178,"biphone","SH-JH","type",0
"CMU",10,5178,"biphone","T-JH","type",2
"CMU",10,5178,"biphone","TH-JH","type",0
"CMU",10,5178,"biphone","V-JH","type",0
"CMU",10,5178,"biphone","W-JH","type",0
"CMU",10,5178,"biphone","Y-JH","type",0
"CMU",10,5178,"biphone","Z-JH","type",2
"CMU",10,5178,"biphone","ZH-JH","type",0
"CMU",10,5178,"biphone","Q-JH","type",0
"CMU",10,5178,"biphone","AA-K","type",77
"CMU",10,5178,"biphone","AE-K","type",150
"CMU",10,5178,"biphone","AH-K","type",262
"CMU",10,5178,"biphone","AO-K","type",6
"CMU",10,5178,"biphone","AW-K","type",0
"CMU",10,5178,"biphone","AY-K","type",27
"CMU",10,5178,"biphone","EH-K","type",263
"CMU",10,5178,"biphone","ER-K","type",32
"CMU",10,5178,"biphone","EY-K","type",23
"CMU",10,5178,"biphone","IH-K","type",489
"CMU",10,5178,"biphone","IY-K","type",63
"CMU",10,5178,"biphone","OW-K","type",44
"CMU",10,5178,"biphone","OY-K","type",1
"CMU",10,5178,"biphone","UH-K","type",8
"CMU",10,5178,"biphone","UW-K","type",20
"CMU",10,5178,"biphone","AX-K","type",0
"CMU",10,5178,"biphone","AXR-K","type",0
"CMU",10,5178,"biphone","IX-K","type",0
"CMU",10,5178,"biphone","UX-K","type",0
"CMU",10,5178,"biphone","B-K","type",4
"CMU",10,5178,"biphone","CH-K","type",2
"CMU",10,5178,"biphone","D-K","type",12
"CMU",10,5178,"biphone","DH-K","type",0
"CMU",10,5178,"biphone","F-K","type",1
"CMU",10,5178,"biphone","G-K","type",0
"CMU",10,5178,"biphone","HH-K","type",0
"CMU",10,5178,"biphone","JH-K","type",0
"CMU",10,5178,"biphone","K-K","type",0
"CMU",10,5178,"biphone","L-K","type",25
"CMU",10,5178,"biphone","M-K","type",1
"CMU",10,5178,"biphone","N-K","type",78
"CMU",10,5178,"biphone","NG-K","type",121
"CMU",10,5178,"biphone","P-K","type",1
"CMU",10,5178,"biphone","R-K","type",46
"CMU",10,5178,"biphone","S-K","type",261
"CMU",10,5178,"biphone","SH-K","type",1
"CMU",10,5178,"biphone","T-K","type",3
"CMU",10,5178,"biphone","TH-K","type",1
"CMU",10,5178,"biphone","V-K","type",0
"CMU",10,5178,"biphone","W-K","type",0
"CMU",10,5178,"biphone","Y-K","type",0
"CMU",10,5178,"biphone","Z-K","type",1
"CMU",10,5178,"biphone","ZH-K","type",0
"CMU",10,5178,"biphone","Q-K","type",0
"CMU",10,5178,"biphone","AA-L","type",146
"CMU",10,5178,"biphone","AE-L","type",107
"CMU",10,5178,"biphone","AH-L","type",955
"CMU",10,5178,"biphone","AO-L","type",35
"CMU",10,5178,"biphone","AW-L","type",0
"CMU",10,5178,"biphone","AY-L","type",9
"CMU",10,5178,"biphone","EH-L","type",143
"CMU",10,5178,"biphone","ER-L","type",20
"CMU",10,5178,"biphone","EY-L","type",24
"CMU",10,5178,"biphone","IH-L","type",200
"CMU",10,5178,"biphone","IY-L","type",46
"CMU",10,5178,"biphone","OW-L","type",91
"CMU",10,5178,"biphone","OY-L","type",1
"CMU",10,5178,"biphone","UH-L","type",5
"CMU",10,5178,"biphone","UW-L","type",17
"CMU",10,5178,"biphone","AX-L","type",0
"CMU",10,5178,"biphone","AXR-L","type",0
"CMU",10,5178,"biphone","IX-L","type",0
"CMU",10,5178,"biphone","UX-L","type",0
"CMU",10,5178,"biphone","B-L","type",86
"CMU",10,5178,"biphone","CH-L","type",0
"CMU",10,5178,"biphone","D-L","type",23
"CMU",10,5178,"biphone","DH-L","type",0
"CMU",10,5178,"biphone","F-L","type",36
"CMU",10,5178,"biphone","G-L","type",35
"CMU",10,5178,"biphone","HH-L","type",0
"CMU",10,5178,"biphone","JH-L","type",0
"CMU",10,5178,"biphone","K-L","type",108
"CMU",10,5178,"biphone","L-L","type",0
"CMU",10,5178,"biphone","M-L","type",3
"CMU",10,5178,"biphone","N-L","type",10
"CMU",10,5178,"biphone","NG-L","type",23
"CMU",10,5178,"biphone","P-L","type",112
"CMU",10,5178,"biphone","R-L","type",10
"CMU",10,5178,"biphone","S-L","type",51
"CMU",10,5178,"biphone","SH-L","type",3
"CMU",10,5178,"biphone","T-L","type",54
"CMU",10,5178,"biphone","TH-L","type",3
"CMU",10,5178,"biphone","V-L","type",24
"CMU",10,5178,"biphone","W-L","type",0
"CMU",10,5178,"biphone","Y-L","type",0
"CMU",10,5178,"biphone","Z-L","type",5
"CMU",10,5178,"biphone","ZH-L","type",0
"CMU",10,5178,"biphone","Q-L","type",0
"CMU",10,5178,"biphone","AA-M","type",96
"CMU",10,5178,"biphone","AE-M","type",62
"CMU",10,5178,"biphone","AH-M","type",424
"CMU",10,5178,"biphone","AO-M","type",2
"CMU",10,5178,"biphone","AW-M","type",1
"CMU",10,5178,"biphone","AY-M","type",5
"CMU",10,5178,"biphone","EH-M","type",87
"CMU",10,5178,"biphone","ER-M","type",60
"CMU",10,5178,"biphone","EY-M","type",11
"CMU",10,5178,"biphone","IH-M","type",142
"CMU",10,5178,"biphone","IY-M","type",50
"CMU",10,5178,"biphone","OW-M","type",55
"CMU",10,5178,"biphone","OY-M","type",3
"CMU",10,5178,"biphone","UH-M","type",5
"CMU",10,5178,"biphone","UW-M","type",48
"CMU",10,5178,"biphone","AX-M","type",0
"CMU",10,5178,"biphone","AXR-M","type",0
"CMU",10,5178,"biphone","IX-M","type",0
"CMU",10,5178,"biphone","UX-M","type",0
"CMU",10,5178,"biphone","B-M","type",5
"CMU",10,5178,"biphone","CH-M","type",2
"CMU",10,5178,"biphone","D-M","type",18
"CMU",10,5178,"biphone","DH-M","type",0
"CMU",10,5178,"biphone","F-M","type",0
"CMU",10,5178,"biphone","G-M","type",9
"CMU",10,5178,"biphone","HH-M","type",0
"CMU",10,5178,"biphone","JH-M","type",9
"CMU",10,5178,"biphone","K-M","type",12
"CMU",10,5178,"biphone","L-M","type",31
"CMU",10,5178,"biphone","M-M","type",0
"CMU",10,5178,"biphone","N-M","type",17
"CMU",10,5178,"biphone","NG-M","type",0
"CMU",10,5178,"biphone","P-M","type",7
"CMU",10,5178,"biphone","R-M","type",65
"CMU",10,5178,"biphone","S-M","type",51
"CMU",10,5178,"biphone","SH-M","type",5
"CMU",10,5178,"biphone","T-M","type",34
"CMU",10,5178,"biphone","TH-M","type",0
"CMU",10,5178,"biphone","V-M","type",3
"CMU",10,5178,"biphone","W-M","type",0
"CMU",10,5178,"biphone","Y-M","type",0
"CMU",10,5178,"biphone","Z-M","type",23
"CMU",10,5178,"biphone","ZH-M","type",0
"CMU",10,5178,"biphone","Q-M","type",0
"CMU",10,5178,"biphone","AA-N","type",325
"CMU",10,5178,"biphone","AE-N","type",406
"CMU",10,5178,"biphone","AH-N","type",1855
"CMU",10,5178,"biphone","AO-N","type",12
"CMU",10,5178,"biphone","AW-N","type",43
"CMU",10,5178,"biphone","AY-N","type",54
"CMU",10,5178,"biphone","EH-N","type",383
"CMU",10,5178,"biphone","ER-N","type",32
"CMU",10,5178,"biphone","EY-N","type",51
"CMU",10,5178,"biphone","IH-N","type",575
"CMU",10,5178,"biphone","IY-N","type",91
"CMU",10,5178,"biphone","OW-N","type",74
"CMU",10,5178,"biphone","OY-N","type",6
"CMU",10,5178,"biphone","UH-N","type",3
"CMU",10,5178,"biphone","UW-N","type",39
"CMU",10,5178,"biphone","AX-N","type",0
"CMU",10,5178,"biphone","AXR-N","type",0
"CMU",10,5178,"biphone","IX-N","type",0
"CMU",10,5178,"biphone","UX-N","type",0
"CMU",10,5178,"biphone","B-N","type",1
"CMU",10,5178,"biphone","CH-N","type",0
"CMU",10,5178,"biphone","D-N","type",5
"CMU",10,5178,"biphone","DH-N","type",0
"CMU",10,5178,"biphone","F-N","type",0
"CMU",10,5178,"biphone","G-N","type",40
"CMU",10,5178,"biphone","HH-N","type",0
"CMU",10,5178,"biphone","JH-N","type",0
"CMU",10,5178,"biphone","K-N","type",11
"CMU",10,5178,"biphone","L-N","type",9
"CMU",10,5178,"biphone","M-N","type",8
"CMU",10,5178,"biphone","N-N","type",3
"CMU",10,5178,"biphone","NG-N","type",1
"CMU",10,5178,"biphone","P-N","type",4
"CMU",10,5178,"biphone","R-N","type",22
"CMU",10,5178,"biphone","S-N","type",16
"CMU",10,5178,"biphone","SH-N","type",15
"CMU",10,5178,"biphone","T-N","type",11
"CMU",10,5178,"biphone","TH-N","type",2
"CMU",10,5178,"biphone","V-N","type",13
"CMU",10,5178,"biphone","W-N","type",0
"CMU",10,5178,"biphone","Y-N","type",0
"CMU",10,5178,"biphone","Z-N","type",10
"CMU",10,5178,"biphone","ZH-N","type",1
"CMU",10,5178,"biphone","Q-N","type",0
"CMU",10,5178,"biphone","AA-NG","type",14
"CMU",10,5178,"biphone","AE-NG","type",59
"CMU",10,5178,"biphone","AH-NG","type",33
"CMU",10,5178,"biphone","AO-NG","type",5
"CMU",10,5178,"biphone","AW-NG","type",0
"CMU",10,5178,"biphone","AY-NG","type",0
"CMU",10,5178,"biphone","EH-NG","type",6
"CMU",10,5178,"biphone","ER-NG","type",0
"CMU",10,5178,"biphone","EY-NG","type",4
"CMU",10,5178,"biphone","IH-NG","type",467
"CMU",10,5178,"biphone","IY-NG","type",0
"CMU",10,5178,"biphone","OW-NG","type",2
"CMU",10,5178,"biphone","OY-NG","type",0
"CMU",10,5178,"biphone","UH-NG","type",0
"CMU",10,5178,"biphone","UW-NG","type",0
"CMU",10,5178,"biphone","AX-NG","type",0
"CMU",10,5178,"biphone","AXR-NG","type",0
"CMU",10,5178,"biphone","IX-NG","type",0
"CMU",10,5178,"biphone","UX-NG","type",0
"CMU",10,5178,"biphone","B-NG","type",0
"CMU",10,5178,"biphone","CH-NG","type",0
"CMU",10,5178,"biphone","D-NG","type",0
"CMU",10,5178,"biphone","DH-NG","type",0
"CMU",10,5178,"biphone","F-NG","type",0
"CMU",10,5178,"biphone","G-NG","type",0
"CMU",10,5178,"biphone","HH-NG","type",0
"CMU",10,5178,"biphone","JH-NG","type",0
"CMU",10,5178,"biphone","K-NG","type",0
"CMU",10,5178,"biphone","L-NG","type",0
"CMU",10,5178,"biphone","M-NG","type",0
"CMU",10,5178,"biphone","N-NG","type",0
"CMU",10,5178,"biphone","NG-NG","type",0
"CMU",10,5178,"biphone","P-NG","type",0
"CMU",10,5178,"biphone","R-NG","type",0
"CMU",10,5178,"biphone","S-NG","type",0
"CMU",10,5178,"biphone","SH-NG","type",0
"CMU",10,5178,"biphone","T-NG","type",0
"CMU",10,5178,"biphone","TH-NG","type",0
"CMU",10,5178,"biphone","V-NG","type",0
"CMU",10,5178,"biphone","W-NG","type",0
"CMU",10,5178,"biphone","Y-NG","type",0
"CMU",10,5178,"biphone","Z-NG","type",0
"CMU",10,5178,"biphone","ZH-NG","type",0
"CMU",10,5178,"biphone","Q-NG","type",0
"CMU",10,5178,"biphone","AA-P","type",50
"CMU",10,5178,"biphone","AE-P","type",36
"CMU",10,5178,"biphone","AH-P","type",128
"CMU",10,5178,"biphone","AO-P","type",9
"CMU",10,5178,"biphone","AW-P","type",0
"CMU",10,5178,"biphone","AY-P","type",16
"CMU",10,5178,"biphone","EH-P","type",69
"CMU",10,5178,"biphone","ER-P","type",43
"CMU",10,5178,"biphone","EY-P","type",9
"CMU",10,5178,"biphone","IH-P","type",98
"CMU",10,5178,"biphone","IY-P","type",36
"CMU",10,5178,"biphone","OW-P","type",30
"CMU",10,5178,"biphone","OY-P","type",0
"CMU",10,5178,"biphone","UH-P","type",1
"CMU",10,5178,"biphone","UW-P","type",45
"CMU",10,5178,"biphone","AX-P","type",0
"CMU",10,5178,"biphone","AXR-P","type",0
"CMU",10,5178,"biphone","IX-P","type",0
"CMU",10,5178,"biphone","UX-P","type",0
"CMU",10,5178,"biphone","B-P","type",0
"CMU",10,5178,"biphone","CH-P","type",0
"CMU",10,5178,"biphone","D-P","type",2
"CMU",10,5178,"biphone","DH-P","type",0
"CMU",10,5178,"biphone","F-P","type",0
"CMU",10,5178,"biphone","G-P","type",1
"CMU",10,5178,"biphone","HH-P","type",0
"CMU",10,5178,"biphone","JH-P","type",0
"CMU",10,5178,"biphone","K-P","type",3
"CMU",10,5178,"biphone","L-P","type",11
"CMU",10,5178,"biphone","M-P","type",156
"CMU",10,5178,"biphone","N-P","type",10
"CMU",10,5178,"biphone","NG-P","type",0
"CMU",10,5178,"biphone","P-P","type",0
"CMU",10,5178,"biphone","R-P","type",30
"CMU",10,5178,"biphone","S-P","type",151
"CMU",10,5178,"biphone","SH-P","type",0
"CMU",10,5178,"biphone","T-P","type",8
"CMU",10,5178,"biphone","TH-P","type",0
"CMU",10,5178,"biphone","V-P","type",0
"CMU",10,5178,"biphone","W-P","type",0
"CMU",10,5178,"biphone","Y-P","type",0
"CMU",10,5178,"biphone","Z-P","type",3
"CMU",10,5178,"biphone","ZH-P","type",0
"CMU",10,5178,"biphone","Q-P","type",0
"CMU",10,5178,"biphone","AA-R","type",253
"CMU",10,5178,"biphone","AE-R","type",8
"CMU",10,5178,"biphone","AH-R","type",15
"CMU",10,5178,"biphone","AO-R","type",366
"CMU",10,5178,"biphone","AW-R","type",1
"CMU",10,5178,"biphone","AY-R","type",25
"CMU",10,5178,"biphone","EH-R","type",200
"CMU",10,5178,"biphone","ER-R","type",10
"CMU",10,5178,"biphone","EY-R","type",3
"CMU",10,5178,"biphone","IH-R","type",72
"CMU",10,5178,"biphone","IY-R","type",8
"CMU",10,5178,"biphone","OW-R","type",5
"CMU",10,5178,"biphone","OY-R","type",0
"CMU",10,5178,"biphone","UH-R","type",45
"CMU",10,5178,"biphone","UW-R","type",5
"CMU",10,5178,"biphone","AX-R","type",0
"CMU",10,5178,"biphone","AXR-R","type",0
"CMU",10,5178,"biphone","IX-R","type",0
"CMU",10,5178,"biphone","UX-R","type",0
"CMU",10,5178,"biphone","B-R","type",131
"CMU",10,5178,"biphone","CH-R","type",6
"CMU",10,5178,"biphone","D-R","type",66
"CMU",10,5178,"biphone","DH-R","type",0
"CMU",10,5178,"biphone","F-R","type",88
"CMU",10,5178,"biphone","G-R","type",133
"CMU",10,5178,"biphone","HH-R","type",0
"CMU",10,5178,"biphone","JH-R","type",1
"CMU",10,5178,"biphone","K-R","type",181
"CMU",10,5178,"biphone","L-R","type",1
"CMU",10,5178,"biphone","M-R","type",3
"CMU",10,5178,"biphone","N-R","type",24
"CMU",10,5178,"biphone","NG-R","type",1
"CMU",10,5178,"biphone","P-R","type",292
"CMU",10,5178,"biphone","R-R","type",0
"CMU",10,5178,"biphone","S-R","type",7
"CMU",10,5178,"biphone","SH-R","type",5
"CMU",10,5178,"biphone","T-R","type",415
"CMU",10,5178,"biphone","TH-R","type",8
"CMU",10,5178,"biphone","V-R","type",7
"CMU",10,5178,"biphone","W-R","type",0
"CMU",10,5178,"biphone","Y-R","type",0
"CMU",10,5178,"biphone","Z-R","type",2
"CMU",10,5178,"biphone","ZH-R","type",0
"CMU",10,5178,"biphone","Q-R","type",0
"CMU",10,5178,"biphone","AA-S","type",72
"CMU",10,5178,"biphone","AE-S","type",124
"CMU",10,5178,"biphone","AH-S","type",433
"CMU",10,5178,"biphone","AO-S","type",22
"CMU",10,5178,"biphone","AW-S","type",7
"CMU",10,5178,"biphone","AY-S","type",16
"CMU",10,5178,"biphone","EH-S","type",152
"CMU",10,5178,"biphone","ER-S","type",83
"CMU",10,5178,"biphone","EY-S","type",28
"CMU",10,5178,"biphone","IH-S","type",466
"CMU",10,5178,"biphone","IY-S","type",55
"CMU",10,5178,"biphone","OW-S","type",67
"CMU",10,5178,"biphone","OY-S","type",0
"CMU",10,5178,"biphone","UH-S","type",0
"CMU",10,5178,"biphone","UW-S","type",40
"CMU",10,5178,"biphone","AX-S","type",0
"CMU",10,5178,"biphone","AXR-S","type",0
"CMU",10,5178,"biphone","IX-S","type",0
"CMU",10,5178,"biphone","UX-S","type",0
"CMU",10,5178,"biphone","B-S","type",35
"CMU",10,5178,"biphone","CH-S","type",0
"CMU",10,5178,"biphone","D-S","type",22
"CMU",10,5178,"biphone","DH-S","type",0
"CMU",10,5178,"biphone","F-S","type",70
"CMU",10,5178,"biphone","G-S","type",2
"CMU",10,5178,"biphone","HH-S","type",0
"CMU",10,5178,"biphone","JH-S","type",1
"CMU",10,5178,"biphone","K-S","type",261
"CMU",10,5178,"biphone","L-S","type",29
"CMU",10,5178,"biphone","M-S","type",13
"CMU",10,5178,"biphone","N-S","type",447
"CMU",10,5178,"biphone","NG-S","type",6
"CMU",10,5178,"biphone","P-S","type",26
"CMU",10,5178,"biphone","R-S","type",26
"CMU",10,5178,"biphone","S-S","type",2
"CMU",10,5178,"biphone","SH-S","type",0
"CMU",10,5178,"biphone","T-S","type",347
"CMU",10,5178,"biphone","TH-S","type",4
"CMU",10,5178,"biphone","V-S","type",7
"CMU",10,5178,"biphone","W-S","type",1
"CMU",10,5178,"biphone","Y-S","type",0
"CMU",10,5178,"biphone","Z-S","type",0
"CMU",10,5178,"biphone","ZH-S","type",0
"CMU",10,5178,"biphone","Q-S","type",0
"CMU",10,5178,"biphone","AA-SH","type",7
"CMU",10,5178,"biphone","AE-SH","type",21
"CMU",10,5178,"biphone","AH-SH","type",15
"CMU",10,5178,"biphone","AO-SH","type",2
"CMU",10,5178,"biphone","AW-SH","type",0
"CMU",10,5178,"biphone","AY-SH","type",0
"CMU",10,5178,"biphone","EH-SH","type",29
"CMU",10,5178,"biphone","ER-SH","type",20
"CMU",10,5178,"biphone","EY-SH","type",265
"CMU",10,5178,"biphone","IH-SH","type",101
"CMU",10,5178,"biphone","IY-SH","type",12
"CMU",10,5178,"biphone","OW-SH","type",19
"CMU",10,5178,"biphone","OY-SH","type",0
"CMU",10,5178,"biphone","UH-SH","type",0
"CMU",10,5178,"biphone","UW-SH","type",16
"CMU",10,5178,"biphone","AX-SH","type",0
"CMU",10,5178,"biphone","AXR-SH","type",0
"CMU",10,5178,"biphone","IX-SH","type",0
"CMU",10,5178,"biphone","UX-SH","type",0
"CMU",10,5178,"biphone","B-SH","type",0
"CMU",10,5178,"biphone","CH-SH","type",0
"CMU",10,5178,"biphone","D-SH","type",4
"CMU",10,5178,"biphone","DH-SH","type",0
"CMU",10,5178,"biphone","F-SH","type",0
"CMU",10,5178,"biphone","G-SH","type",0
"CMU",10,5178,"biphone","HH-SH","type",0
"CMU",10,5178,"biphone","JH-SH","type",0
"CMU",10,5178,"biphone","K-SH","type",71
"CMU",10,5178,"biphone","L-SH","type",5
"CMU",10,5178,"biphone","M-SH","type",0
"CMU",10,5178,"biphone","N-SH","type",61
"CMU",10,5178,"biphone","NG-SH","type",2
"CMU",10,5178,"biphone","P-SH","type",18
"CMU",10,5178,"biphone","R-SH","type",10
"CMU",10,5178,"biphone","S-SH","type",0
"CMU",10,5178,"biphone","SH-SH","type",0
"CMU",10,5178,"biphone","T-SH","type",0
"CMU",10,5178,"biphone","TH-SH","type",0
"CMU",10,5178,"biphone","V-SH","type",0
"CMU",10,5178,"biphone","W-SH","type",0
"CMU",10,5178,"biphone","Y-SH","type",0
"CMU",10,5178,"biphone","Z-SH","type",0
"CMU",10,5178,"biphone","ZH-SH","type",0
"CMU",10,5178,"biphone","Q-SH","type",0
"CMU",10,5178,"biphone","AA-T","type",33
"CMU",10,5178,"biphone","AE-T","type",83
"CMU",10,5178,"biphone","AH-T","type",400
"CMU",10,5178,"biphone","AO-T","type",20
"CMU",10,5178,"biphone","AW-T","type",11
"CMU",10,5178,"biphone","AY-T","type",43
"CMU",10,5178,"biphone","EH-T","type",89
"CMU",10,5178,"biphone","ER-T","type",48
"CMU",10,5178,"biphone","EY-T","type",412
"CMU",10,5178,"biphone","IH-T","type",225
"CMU",10,5178,"biphone","IY-T","type",33
"CMU",10,5178,"biphone","OW-T","type",43
"CMU",10,5178,"biphone","OY-T","type",0
"CMU",10,5178,"biphone","UH-T","type",1
"CMU",10,5178,"biphone","UW-T","type",66
"CMU",10,5178,"biphone","AX-T","type",0
"CMU",10,5178,"biphone","AXR-T","type",0
"CMU",10,5178,"biphone","IX-T","type",0
"CMU",10,5178,"biphone","UX-T","type",0
"CMU",10,5178,"biphone","B-T","type",6
"CMU",10,5178,"biphone","CH-T","type",0
"CMU",10,5178,"biphone","D-T","type",0
"CMU",10,5178,"biphone","DH-T","type",0
"CMU",10,5178,"biphone","F-T","type",25
"CMU",10,5178,"biphone","G-T","type",0
"CMU",10,5178,"biphone","HH-T","type",0
"CMU",10,5178,"biphone","JH-T","type",0
"CMU",10,5178,"biphone","K-T","type",188
"CMU",10,5178,"biphone","L-T","type",60
"CMU",10,5178,"biphone","M-T","type",0
"CMU",10,5178,"biphone","N-T","type",724
"CMU",10,5178,"biphone","NG-T","type",2
"CMU",10,5178,"biphone","P-T","type",55
"CMU",10,5178,"biphone","R-T","type",111
"CMU",10,5178,"biphone","S-T","type",821
"CMU",10,5178,"biphone","SH-T","type",6
"CMU",10,5178,"biphone","T-T","type",1
"CMU",10,5178,"biphone","TH-T","type",1
"CMU",10,5178,"biphone","V-T","type",1
"CMU",10,5178,"biphone","W-T","type",0
"CMU",10,5178,"biphone","Y-T","type",0
"CMU",10,5178,"biphone","Z-T","type",2
"CMU",10,5178,"biphone","ZH-T","type",0
"CMU",10,5178,"biphone","Q-T","type",0
"CMU",10,5178,"biphone","AA-TH","type",3
"CMU",10,5178,"biphone","AE-TH","type",5
"CMU",10,5178,"biphone","AH-TH","type",20
"CMU",10,5178,"biphone","AO-TH","type",4
"CMU",10,5178,"biphone","AW-TH","type",1
"CMU",10,5178,"biphone","AY-TH","type",0
"CMU",10,5178,"biphone","EH-TH","type",6
"CMU",10,5178,"biphone","ER-TH","type",2
"CMU",10,5178,"biphone","EY-TH","type",0
"CMU",10,5178,"biphone","IH-TH","type",9
"CMU",10,5178,"biphone","IY-TH","type",2
"CMU",10,5178,"biphone","OW-TH","type",4
"CMU",10,5178,"biphone","OY-TH","type",0
"CMU",10,5178,"biphone","UH-TH","type",0
"CMU",10,5178,"biphone","UW-TH","type",1
"CMU",10,5178,"biphone","AX-TH","type",0
"CMU",10,5178,"biphone","AXR-TH","type",0
